ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
15,Hawaii,HI,15001,Hawaii County,15001020100,Census Tract 201; Hawaii County; Hawaii,97.064446654332,4499,472,2089,161,1644,141,818,213,183,104,367,95,268,107,210,97,890,144,840,192,754,148,68,42,204,94,3555,505,6,5,10,12,83,41,89,36,18,5,18.3,4.3,7.7,3.9,22.3,5.5,8.1,3.1,4.7,2.0,19.8,3.7,18.7,3.1,16.9,3.4,4.1,2.5,4.7,2.1,79.0,7.6,0.2,0.2,0.5,0.6,5.0,2.5,5.4,2.1,0.4,0.1,0.6792,0.7725,0.4693,0.6854,0.691,3.2974,0.7844,0.4554,0.4671,0.8561,0.5613,0.6948,3.0347,0.8019,0.4014,0.4014,0.4014,0.2075,0.8278,0.3561,0.5637,0.5352,2.4903,0.6675,9.2238,0.7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2851,318,91,5,7,542,190,1132,249,0,12,553,229,1315,342,8,10,19.3,5.4,0.1,0.1,12.0,4.0,25.2,5.0,0.0,0.7,12.3,4.8,29.2,6.2,0.2,0.2
15,Hawaii,HI,15003,Honolulu County,15003008941,Census Tract 89.41; Honolulu County; Hawaii,0.282069904916,2089,321,699,98,699,98,369,317,35,45,124,61,98,52,45,33,464,123,501,215,312,108,46,47,40,54,1909,337,9,17,0,12,40,47,9,13,0,12,17.8,15.0,3.5,4.3,17.7,8.4,7.2,4.1,2.2,1.6,22.2,7.4,24.0,8.8,15.0,5.2,6.6,6.7,2.0,2.7,91.4,7.9,1.3,2.4,0.0,4.5,5.7,6.7,1.3,1.9,0.0,0.6,0.6698,0.3768,0.309,0.615,0.3467,2.3173,0.4384,0.6033,0.7418,0.7547,0.7547,0.4437,3.2982,0.9009,0.7559,0.7559,0.7559,0.309,0.0,0.3986,0.217,0.0,0.9246,0.125,7.296,0.4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4494,77,38,27,26,176,161,1043,282,0,12,130,147,533,312,0,12,11.0,5.8,1.3,1.3,8.4,7.2,49.9,12.7,0.0,1.5,6.2,7.1,25.5,13.7,0.0,1.5
15,Hawaii,HI,15003,Honolulu County,15003008942,Census Tract 89.42; Honolulu County; Hawaii,0.23277703478,2288,390,722,73,722,73,330,220,78,52,270,108,71,45,30,29,272,90,736,258,281,95,89,71,51,60,2183,392,176,77,0,12,73,47,18,17,0,12,14.5,9.4,7.1,4.1,37.4,14.5,5.0,3.1,1.3,1.3,11.9,4.0,32.2,7.2,12.5,4.2,12.3,9.8,2.5,2.9,95.4,5.4,24.4,10.4,0.0,4.4,10.1,6.4,2.5,2.4,0.0,0.5,0.5542,0.7275,0.8231,0.4319,0.1887,2.7254,0.564,0.1549,0.9296,0.566,0.9387,0.5094,3.0986,0.8325,0.8873,0.8873,0.8873,0.6792,0.0,0.6627,0.3349,0.0,1.6768,0.3561,8.3881,0.654,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,2103,53,35,55,47,607,329,667,257,0,12,82,89,772,226,0,12,7.3,4.9,2.4,2.2,26.5,11.6,29.2,10.7,0.0,1.4,3.6,3.9,33.7,9.6,0.0,1.4
15,Hawaii,HI,15003,Honolulu County,15003008943,Census Tract 89.43; Honolulu County; Hawaii,0.188345961028,1039,182,395,52,395,52,66,70,8,13,56,36,9,15,5,9,142,79,171,79,60,28,42,34,0,48,919,207,0,16,0,12,0,16,0,12,0,12,6.4,6.6,1.2,1.9,14.2,8.9,1.2,1.9,0.5,0.9,13.7,6.9,16.5,6.5,5.8,2.8,10.6,8.5,0.0,4.8,88.5,12.5,0.0,4.1,0.0,7.9,0.0,4.1,0.0,7.9,0.0,1.2,0.1863,0.0853,0.2146,0.0939,0.0802,0.6603,0.0237,0.1972,0.3498,0.0825,0.9198,0.0,1.5493,0.0755,0.6549,0.6549,0.6549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8645,0.0071,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,491,0,12,0,12,45,52,785,173,0,12,25,25,64,50,0,12,0.0,7.9,0.0,3.1,4.3,4.7,75.6,11.9,0.0,3.1,2.4,2.3,6.2,4.9,0.0,3.1
15,Hawaii,HI,15003,Honolulu County,15003008944,Census Tract 89.44; Honolulu County; Hawaii,0.245495620762,3849,481,1326,166,1326,166,272,165,26,25,232,103,5,8,166,95,226,83,1198,269,318,214,70,58,63,70,3561,492,69,54,0,12,94,67,53,40,0,12,7.1,4.2,1.4,1.3,17.5,7.5,0.2,0.3,4.5,2.6,5.9,2.2,31.1,4.4,8.7,5.3,5.3,4.3,1.7,1.9,92.5,5.5,5.2,4.0,0.0,2.4,7.1,5.0,4.0,2.9,0.0,0.3,0.2264,0.1161,0.2972,0.0399,0.6604,1.34,0.1469,0.0915,0.9061,0.2358,0.6627,0.3991,2.2952,0.3844,0.8005,0.8005,0.8005,0.4741,0.0,0.4929,0.4811,0.0,1.4481,0.2759,5.8838,0.2464,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1231,0,12,474,380,214,126,1879,480,0,12,155,133,839,271,0,12,0.0,2.4,12.3,9.5,5.6,3.3,48.8,9.8,0.0,0.8,4.0,3.6,21.8,6.9,0.0,0.8
15,Hawaii,HI,15003,Honolulu County,15003008945,Census Tract 89.45; Honolulu County; Hawaii,1.672781509572,1754,438,658,132,593,141,348,213,41,42,255,130,56,48,70,84,274,170,578,294,95,53,96,90,45,60,1677,441,185,112,0,12,68,49,51,47,5,4,19.9,11.1,5.3,5.3,43.0,19.4,5.3,4.4,4.2,5.0,15.6,9.5,33.0,10.4,5.7,3.1,16.2,14.7,3.0,3.9,95.6,7.9,28.1,16.1,0.0,4.8,11.5,7.8,8.6,7.9,0.3,0.2,0.7264,0.6019,0.9104,0.4648,0.6321,3.3356,0.8009,0.27,0.9343,0.0778,0.9835,0.5634,2.829,0.7123,0.8944,0.8944,0.8944,0.7099,0.0,0.7193,0.6887,0.4859,2.6038,0.6934,9.6628,0.8223,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,3,5787,34,32,48,67,49,34,819,365,0,12,279,207,482,157,0,12,5.7,5.4,2.7,3.8,2.8,2.2,46.7,13.7,0.0,1.8,15.9,10.6,27.5,9.9,0.0,1.8
15,Hawaii,HI,15003,Honolulu County,15003008946,Census Tract 89.46; Honolulu County; Hawaii,0.22646040606,2812,396,1216,158,1191,159,287,218,24,25,289,102,60,61,154,75,621,214,349,153,361,174,43,45,115,94,2608,405,80,62,0,12,38,30,8,12,14,3,10.2,7.6,1.5,1.6,24.3,7.9,2.7,2.7,5.6,2.8,22.1,6.8,12.4,4.8,13.2,5.4,3.6,3.7,4.2,3.4,92.7,6.1,6.6,5.0,0.0,2.6,3.2,2.5,0.7,1.0,0.5,0.1,0.3585,0.1209,0.533,0.2347,0.7877,2.0348,0.3318,0.5939,0.1573,0.6368,0.4976,0.6596,2.5452,0.5448,0.8099,0.8099,0.8099,0.5165,0.0,0.2665,0.1415,0.5728,1.4973,0.2972,6.8872,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,120,93,22,25,259,131,1864,399,0,12,88,77,375,161,0,12,10.1,7.4,0.8,0.9,9.2,4.5,66.3,8.7,0.0,1.1,3.1,2.8,13.3,5.6,0.0,1.1
15,Hawaii,HI,15003,Honolulu County,15003008947,Census Tract 89.47; Honolulu County; Hawaii,0.105186153962,1621,226,677,50,633,61,41,31,6,10,184,73,20,22,59,50,336,120,298,114,171,111,43,45,42,62,1540,231,16,21,0,12,5,14,13,23,0,12,2.5,1.9,0.7,1.1,29.1,11.2,1.6,1.8,3.8,3.2,20.7,7.0,18.4,5.9,10.9,6.4,6.8,7.1,2.8,4.1,95.0,5.3,2.4,3.1,0.0,4.7,0.8,2.2,2.1,3.5,0.0,0.7,0.0354,0.0521,0.6439,0.1291,0.5755,1.436,0.1801,0.5,0.4531,0.4292,0.7807,0.5469,2.7099,0.625,0.8732,0.8732,0.8732,0.3868,0.0,0.092,0.2877,0.0,0.7665,0.0896,5.7856,0.2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,20,24,0,12,125,63,1004,230,0,12,45,59,366,171,0,12,3.2,3.7,0.0,2.0,7.7,4.0,61.9,11.7,0.0,2.0,2.8,3.5,22.6,9.9,0.0,2.0
15,Hawaii,HI,15003,Honolulu County,15003008948,Census Tract 89.48; Honolulu County; Hawaii,0.241241162824,2588,359,1172,177,1116,176,140,119,18,21,151,80,106,53,9,15,592,160,404,171,336,110,22,26,44,55,2366,382,110,71,0,12,80,53,80,75,0,12,5.4,4.5,1.3,1.5,13.5,6.8,5.3,2.6,0.4,0.6,22.9,6.2,15.6,5.3,13.1,4.8,2.0,2.3,1.8,2.2,91.4,7.6,9.4,5.9,0.0,2.7,7.1,4.6,7.2,6.6,0.0,0.5,0.125,0.0995,0.184,0.4648,0.0684,0.9417,0.0592,0.6502,0.3075,0.6226,0.3113,0.4225,2.3141,0.3962,0.7559,0.7559,0.7559,0.5354,0.0,0.4929,0.6344,0.0,1.6627,0.3491,5.6744,0.2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768,40,45,0,12,120,99,1233,271,19,31,215,192,779,278,0,12,3.6,4.1,0.0,1.2,4.6,3.7,47.6,9.9,0.7,1.2,8.3,7.2,30.1,9.2,0.0,1.2
15,Hawaii,HI,15003,Honolulu County,15003008949,Census Tract 89.49; Honolulu County; Hawaii,0.281339786034,2060,726,741,174,725,175,166,133,11,20,130,93,54,67,79,84,263,173,373,161,216,176,20,26,0,48,1999,727,72,62,0,12,55,69,15,25,0,12,8.1,5.8,1.0,2.0,17.9,12.1,3.6,4.9,4.1,4.7,12.8,5.1,18.1,8.9,11.3,5.7,2.8,3.5,0.0,2.4,97.0,8.8,9.7,8.1,0.0,4.3,7.6,9.3,2.1,3.5,0.0,0.6,0.2854,0.0687,0.316,0.3239,0.6132,1.6072,0.2109,0.1714,0.4319,0.4646,0.4198,0.0,1.4877,0.0542,0.9343,0.9343,0.9343,0.5401,0.0,0.5283,0.2877,0.0,1.3561,0.2335,5.3853,0.1754,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1305,22,23,54,79,81,80,1239,458,15,23,0,12,610,377,0,12,3.0,3.3,2.6,3.9,3.9,4.2,60.1,12.2,0.7,1.1,0.0,1.6,29.6,10.6,0.0,1.6
15,Hawaii,HI,15003,Honolulu County,15003008950,Census Tract 89.50; Honolulu County; Hawaii,0.16023619102,1697,518,553,78,499,120,71,69,96,71,19,21,50,56,66,59,315,130,305,156,179,98,6,15,169,174,1628,525,0,16,0,12,12,25,0,12,0,12,4.2,3.9,9.7,6.7,3.8,4.1,4.3,4.3,3.9,3.2,18.6,6.1,18.0,5.7,10.5,4.9,1.2,3.0,10.1,9.9,95.9,10.0,0.0,2.9,0.0,5.7,2.4,5.0,0.0,6.3,0.0,0.7,0.0731,0.872,0.0118,0.3662,0.5943,1.9174,0.3009,0.3944,0.4202,0.3962,0.2123,0.892,2.3151,0.3986,0.9014,0.9014,0.9014,0.0,0.0,0.1981,0.0,0.0,0.1981,0.0236,5.332,0.1682,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,619,7,11,0,12,203,136,1080,433,0,12,57,64,288,180,0,12,1.4,2.2,0.0,1.9,12.0,8.0,63.6,15.0,0.0,1.9,3.4,3.4,17.0,10.1,0.0,1.9
15,Hawaii,HI,15003,Honolulu County,15003008951,Census Tract 89.51; Honolulu County; Hawaii,0.11233830741,1848,428,573,149,560,152,7,11,85,84,26,29,54,48,24,37,376,134,217,120,158,80,0,16,43,60,1626,442,7,16,0,12,16,26,24,30,0,12,0.4,0.6,8.1,6.5,4.6,5.0,3.6,3.2,1.3,2.0,20.3,9.0,11.7,5.9,8.8,4.7,0.0,2.9,2.3,3.2,88.0,12.5,1.2,2.8,0.0,5.5,2.9,4.6,4.3,5.4,0.0,0.6,0.0071,0.8057,0.0189,0.3239,0.1887,1.3443,0.1517,0.4789,0.1291,0.2453,0.0,0.4836,1.3369,0.033,0.6408,0.6408,0.6408,0.2948,0.0,0.2406,0.4976,0.0,1.033,0.1627,4.355,0.0474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,7,11,30,35,54,63,1404,418,0,12,43,66,95,74,0,12,1.3,2.0,1.6,1.9,2.9,3.5,76.0,10.8,0.0,1.7,2.3,3.4,5.1,4.0,0.0,1.7
15,Hawaii,HI,15003,Honolulu County,15003008952,Census Tract 89.52; Honolulu County; Hawaii,1.546781755096,5491,713,2338,191,2252,215,206,108,12,19,396,150,229,123,90,91,756,245,794,265,620,227,86,55,160,121,4850,769,137,76,0,17,119,85,27,31,0,17,3.8,1.9,0.4,0.6,17.6,6.4,5.4,2.9,1.8,1.8,13.8,4.3,14.5,4.1,12.2,3.9,3.8,2.4,3.0,2.3,88.3,8.0,5.9,3.2,0.0,1.4,5.3,3.7,1.2,1.4,0.0,0.3,0.059,0.0379,0.3019,0.4718,0.2783,1.1489,0.0972,0.2019,0.2535,0.5448,0.5307,0.5634,2.0943,0.2783,0.6502,0.6502,0.6502,0.4976,0.0,0.3821,0.2075,0.0,1.0872,0.1698,4.9806,0.1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5269,58,51,202,155,608,415,2789,544,0,17,342,272,909,307,0,17,2.6,2.3,3.7,2.8,11.1,6.8,50.8,8.6,0.0,0.6,6.2,5.0,16.6,4.9,0.0,0.6
15,Hawaii,HI,15003,Honolulu County,15003009000,Census Tract 90; Honolulu County; Hawaii,2.590500403536,2219,447,927,134,808,167,315,158,44,34,381,102,21,24,7,12,12,15,616,202,119,80,55,38,10,46,1133,527,56,62,0,12,0,16,23,25,200,76,15.6,7.1,8.6,6.3,47.2,8.0,2.0,2.3,0.5,0.9,0.5,0.7,27.8,5.6,8.6,5.4,6.8,4.5,0.5,2.4,51.1,21.4,6.1,6.6,0.0,3.4,0.0,2.0,2.8,3.1,9.0,2.9,0.5967,0.827,0.9458,0.1667,0.0802,2.6164,0.5308,0.0446,0.8451,0.2264,0.7807,0.1315,2.0283,0.2453,0.1009,0.1009,0.1009,0.5047,0.0,0.0,0.3656,0.9366,1.8069,0.4057,6.5525,0.3578,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2505,15,11,195,107,563,175,107,47,0,12,110,100,158,85,0,12,1.9,1.4,8.8,4.6,25.4,6.0,4.8,2.2,0.0,1.5,5.0,4.2,7.1,3.5,0.0,1.5
15,Hawaii,HI,15003,Honolulu County,15003009100,Census Tract 91; Honolulu County; Hawaii,12.691715599412,5048,700,1333,153,1213,165,601,252,93,63,289,92,582,216,184,96,1005,260,1183,300,730,195,41,31,379,143,4374,722,148,74,5,8,139,62,111,60,265,13,12.5,4.9,4.7,3.2,23.8,6.9,17.2,5.5,4.0,1.9,19.9,5.0,23.4,3.9,15.8,4.0,3.4,2.5,8.1,2.8,86.6,7.8,11.2,5.4,0.4,0.6,11.4,4.9,9.2,5.1,5.2,0.8,0.4552,0.5355,0.5189,0.9296,0.6085,3.0477,0.6896,0.4577,0.7089,0.8137,0.4741,0.838,3.2924,0.8962,0.5939,0.5939,0.5939,0.5684,0.816,0.7146,0.7099,0.9061,3.715,0.967,10.649,0.9218,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3201,174,65,99,88,691,282,2440,501,0,17,323,214,821,246,0,17,14.3,5.4,2.0,1.7,13.7,5.3,48.3,6.2,0.0,0.6,6.4,4.4,16.3,4.3,0.0,0.6
15,Hawaii,HI,15003,Honolulu County,15003009201,Census Tract 92.01; Honolulu County; Hawaii,0.533122305662,3060,467,1145,216,1108,220,317,190,75,76,225,186,47,50,29,53,597,173,700,139,213,127,0,16,0,48,2475,531,10,20,0,12,97,67,36,51,6,3,10.4,6.0,4.6,4.5,20.3,16.3,2.1,2.4,0.9,1.7,19.5,4.8,22.9,3.5,7.0,4.1,0.0,1.4,0.0,1.7,80.9,12.2,0.9,1.7,0.0,2.8,8.7,5.8,3.2,4.7,0.2,0.1,0.375,0.5213,0.4127,0.1784,0.1344,1.6218,0.2156,0.446,0.6901,0.1439,0.0,0.0,1.28,0.0259,0.4225,0.4225,0.4225,0.2783,0.0,0.5896,0.3986,0.4484,1.7149,0.3656,5.0392,0.1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536,87,67,23,65,687,324,1035,456,0,12,4,5,726,323,0,12,7.9,6.3,0.8,2.1,22.5,10.4,33.8,13.2,0.0,1.1,0.1,0.2,23.7,9.7,0.0,1.1
15,Hawaii,HI,15003,Honolulu County,15003009202,Census Tract 92.02; Honolulu County; Hawaii,0.467133998944,2131,562,829,125,743,134,147,177,13,17,73,56,40,58,24,32,497,168,538,241,218,129,0,16,76,72,1791,578,13,23,0,12,48,44,62,45,8,9,6.9,8.1,1.2,1.5,9.8,7.3,2.7,3.7,1.1,1.4,23.3,7.2,25.2,7.1,10.4,4.2,0.0,2.2,3.8,3.5,84.0,15.7,1.6,2.8,0.0,3.8,6.5,5.8,8.3,6.2,0.4,0.4,0.2123,0.0853,0.0849,0.2347,0.1627,0.7799,0.0308,0.6596,0.784,0.3892,0.0,0.6408,2.4736,0.5024,0.5047,0.5047,0.5047,0.342,0.0,0.4458,0.6816,0.5352,2.0046,0.4741,5.7628,0.2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,96,77,0,12,247,194,767,287,0,12,125,159,652,347,0,12,12.9,10.2,0.0,1.5,11.6,8.8,36.0,10.9,0.0,1.5,5.9,7.0,30.6,10.9,0.0,1.5
15,Hawaii,HI,15003,Honolulu County,15003009203,Census Tract 92.03; Honolulu County; Hawaii,0.372610437814,2331,644,835,245,782,255,716,591,71,55,225,214,95,95,0,12,338,168,659,295,190,139,74,76,48,76,2223,657,0,16,0,12,46,45,7,11,0,12,30.7,23.9,6.2,4.8,28.8,25.7,5.9,5.7,0.0,1.4,14.5,7.5,28.3,9.8,8.2,5.1,9.5,9.2,2.1,3.4,95.4,10.0,0.0,1.9,0.0,3.8,5.9,5.4,0.9,1.4,0.0,0.5,0.8939,0.6682,0.6344,0.5117,0.0,2.7082,0.5592,0.2277,0.8545,0.2028,0.8915,0.4554,2.6319,0.5849,0.8873,0.8873,0.8873,0.0,0.0,0.4151,0.1745,0.0,0.5896,0.059,6.817,0.3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3412,62,59,26,45,316,220,853,422,0,12,253,232,775,572,0,12,7.9,7.5,1.1,1.8,13.6,10.7,36.6,17.1,0.0,1.4,10.9,10.6,33.2,19.1,0.0,1.4
15,Hawaii,HI,15003,Honolulu County,15003009301,Census Tract 93.01; Honolulu County; Hawaii,0.13968938698799999,1605,610,541,116,467,120,821,706,9,15,212,123,160,106,310,428,274,124,303,222,312,194,74,70,99,97,1460,615,273,143,0,12,58,61,42,44,107,6,54.7,41.5,2.1,3.4,45.4,23.6,13.7,11.2,22.0,22.3,17.1,7.0,18.9,8.6,22.1,16.0,15.8,14.4,6.4,5.7,91.0,16.5,50.5,24.1,0.0,5.8,12.4,12.7,9.0,9.7,6.7,2.6,0.9858,0.1991,0.9316,0.8826,1.0,3.9991,0.9336,0.3216,0.4765,0.967,0.9811,0.777,3.5232,0.9623,0.7488,0.7488,0.7488,0.8137,0.0,0.7689,0.7028,0.9178,3.2032,0.8797,11.4743,0.9645,1,0,1,0,1,3,0,0,1,1,0,2,0,0,0,0,0,0,1,1,6,1272,52,49,122,102,132,122,889,574,0,12,159,112,158,104,0,12,11.1,10.6,7.6,6.5,8.2,7.9,55.4,19.3,0.0,2.0,9.9,7.5,9.8,5.2,0.0,2.0
15,Hawaii,HI,15003,Honolulu County,15003009302,Census Tract 93.02; Honolulu County; Hawaii,0.320604815026,3665,648,1161,129,1161,129,512,226,62,64,293,117,221,91,198,212,942,272,590,216,683,188,10,12,117,89,3333,680,212,81,0,12,133,74,292,108,18,4,14.1,5.7,3.5,3.4,25.2,9.7,8.2,2.8,5.5,5.2,25.7,6.9,16.1,4.2,18.8,5.2,0.8,1.0,3.4,2.5,90.9,9.3,18.3,6.7,0.0,2.8,11.5,6.2,25.2,8.9,0.5,0.1,0.5354,0.3768,0.5495,0.6948,0.7665,2.923,0.6445,0.784,0.3333,0.9104,0.1675,0.6103,2.8055,0.6958,0.7418,0.7418,0.7418,0.6439,0.0,0.7193,0.9151,0.5728,2.8511,0.7571,9.3214,0.7701,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,2790,302,93,89,81,331,196,1777,444,0,12,578,604,558,248,0,12,26.0,7.4,2.4,2.3,9.0,5.5,48.5,11.0,0.0,0.9,15.8,14.8,15.2,6.5,0.0,0.9
15,Hawaii,HI,15003,Honolulu County,15003009401,Census Tract 94.01; Honolulu County; Hawaii,0.24107822778,1276,386,557,54,492,67,160,72,0,12,160,66,97,93,0,12,225,80,143,86,127,63,0,16,102,126,1175,390,233,47,6,9,58,50,38,39,0,12,12.6,4.2,0.0,4.5,32.5,12.7,9.4,7.1,0.0,2.5,17.6,6.9,11.2,4.8,10.0,5.9,0.0,3.3,8.1,9.7,92.1,12.6,41.8,7.4,1.1,1.7,11.8,10.0,7.7,7.9,0.0,0.9,0.467,0.0,0.7193,0.7606,0.0,1.9469,0.3128,0.3498,0.1033,0.3373,0.0,0.838,1.6284,0.0943,0.784,0.784,0.784,0.7807,0.9009,0.7358,0.658,0.0,3.0754,0.842,7.4347,0.5118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1062,79,54,14,21,136,79,791,378,0,12,26,27,198,122,10,15,16.1,11.7,1.1,1.7,10.7,7.0,62.0,14.0,0.0,2.5,2.0,2.3,15.5,10.0,0.8,1.2
15,Hawaii,HI,15003,Honolulu County,15003009402,Census Tract 94.02; Honolulu County; Hawaii,0.214958813582,3332,462,1414,152,1225,145,1192,376,73,50,512,143,240,90,182,97,559,145,671,149,572,139,171,95,257,123,3084,479,528,145,0,12,155,72,299,86,33,8,36.0,10.2,4.6,3.1,41.8,10.6,10.6,4.3,5.6,3.0,16.8,4.2,20.1,3.4,17.5,4.1,14.0,7.6,8.1,3.7,92.6,6.5,37.4,9.4,0.0,2.3,12.7,5.7,24.4,6.9,1.0,0.2,0.9363,0.5213,0.8868,0.8028,0.7877,3.9349,0.9265,0.3146,0.5352,0.875,0.967,0.838,3.5298,0.9646,0.8075,0.8075,0.8075,0.7547,0.0,0.7807,0.9127,0.6737,3.1218,0.8679,11.394,0.9573,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,1796,242,80,96,94,191,146,1253,289,0,12,656,278,888,334,0,12,19.8,6.4,2.9,2.8,5.7,4.2,37.6,9.1,0.0,1.0,19.7,8.1,26.7,7.8,0.0,1.0
15,Hawaii,HI,15003,Honolulu County,15003009507,Census Tract 95.07; Honolulu County; Hawaii,0.677758045372,2832,225,598,90,500,89,271,191,43,36,351,115,29,42,14,21,0,12,346,104,83,58,30,27,22,53,1663,295,200,86,0,12,0,16,0,12,1644,69,22.9,15.6,9.5,8.2,70.2,19.3,3.9,5.5,1.7,2.4,0.0,1.1,12.2,3.0,10.1,7.2,6.0,5.3,0.8,2.0,58.7,9.3,33.4,13.5,0.0,5.3,0.0,3.2,0.0,6.3,58.1,5.2,0.8042,0.8673,0.9929,0.3568,0.2571,3.2783,0.7796,0.0,0.1479,0.3538,0.7146,0.1808,1.3971,0.0448,0.162,0.162,0.162,0.7453,0.0,0.0,0.0,0.9836,1.7289,0.3679,6.5663,0.3626,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3921,0,12,778,193,603,230,79,58,21,29,15,23,167,107,0,12,0.0,6.3,27.5,6.8,21.3,7.6,2.8,2.0,0.7,1.0,0.5,0.8,5.9,3.6,0.0,1.1
15,Hawaii,HI,15003,Honolulu County,15003009508,Census Tract 95.08; Honolulu County; Hawaii,0.27199341492,1968,375,693,206,668,204,591,396,1,3,275,127,14,23,0,12,0,12,863,219,177,144,0,16,40,74,1060,569,0,16,0,12,0,16,0,12,0,12,30.0,19.3,0.4,1.2,41.2,14.3,2.4,3.9,0.0,2.4,0.0,1.6,43.9,6.9,13.3,12.4,0.0,2.4,2.5,4.6,53.9,27.0,0.0,2.3,0.0,4.6,0.0,2.4,0.0,4.7,0.0,0.6,0.8892,0.0379,0.8774,0.2136,0.0,2.0181,0.3246,0.0,0.9859,0.6415,0.0,0.5094,2.1368,0.2925,0.1174,0.1174,0.1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2723,0.0427,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1782,0,12,83,81,426,459,208,247,81,109,181,226,81,74,0,12,0.0,4.7,4.2,4.2,21.6,21.5,10.6,12.2,4.1,5.7,9.2,11.6,4.1,3.8,0.0,1.6
