ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
35,New Mexico,NM,35001,Bernalillo County,35001000107,Census Tract 1.07; Bernalillo County; New Mexico,1.224330986408,2535,284,1299,199,1204,212,549,304,33,35,410,206,0,13,172,118,770,200,376,105,338,107,23,31,0,52,752,394,233,190,0,13,0,18,99,69,6,3,21.7,11.7,2.8,2.9,34.1,16.0,0.0,2.0,6.8,4.7,30.4,6.5,14.8,3.9,13.3,4.3,1.9,2.6,0.0,2.1,29.7,15.2,17.9,14.4,0.0,3.0,0.0,1.5,8.2,5.7,0.2,0.1,0.325,0.2413,0.7817,0.0,0.41,1.758,0.245,0.8856,0.1824,0.325,0.1567,0.0,1.5497,0.0833,0.0564,0.0564,0.0564,0.8985,0.0,0.0,0.7433,0.5008,2.1426,0.4317,5.5067,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,128,74,0,13,638,200,40,34,25,30,0,13,36,37,13,24,10.6,6.1,0.0,1.6,25.2,7.2,1.6,1.4,1.0,1.2,0.0,1.6,1.4,1.5,0.5,0.9
35,New Mexico,NM,35027,Lincoln County,35027960601,Census Tract 9606.01; Lincoln County; New Mexico,13.444240366574,1819,452,2628,283,823,205,803,415,73,98,299,160,191,140,107,107,392,188,431,195,291,176,105,92,0,52,914,557,0,18,453,206,68,100,73,98,0,13,44.9,20.4,8.9,11.1,36.3,17.2,16.6,11.2,5.9,5.8,21.6,10.5,23.7,8.5,16.0,9.4,12.7,10.7,0.0,3.2,50.2,28.0,0.0,0.7,17.2,8.0,8.3,12.0,8.9,11.6,0.0,0.7,0.8083,0.7271,0.825,0.6716,0.335,3.367,0.7833,0.6899,0.6003,0.5033,0.8783,0.0,2.6718,0.6083,0.2653,0.2653,0.2653,0.0,0.5757,0.8633,0.7667,0.0,2.2057,0.4633,8.5098,0.6217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,220,157,0,13,868,410,0,13,46,80,0,13,0,13,0,13,26.7,17.4,0.0,2.2,47.7,16.5,0.0,2.2,2.5,4.4,0.0,2.2,0.0,2.2,0.0,2.2
35,New Mexico,NM,35027,Lincoln County,35027960602,Census Tract 9606.02; Lincoln County; New Mexico,3.518669534232,1841,552,1715,243,669,256,818,416,70,56,117,73,8,10,217,167,382,247,504,216,245,148,11,23,19,57,633,751,66,81,131,101,24,42,6,9,28,8,44.8,18.4,9.0,7.3,17.5,8.6,0.7,0.9,11.8,7.7,20.7,11.3,27.4,9.0,13.3,7.4,1.6,3.4,1.2,3.5,34.4,39.5,3.8,4.7,7.6,5.9,3.6,6.1,0.9,1.5,1.5,0.6,0.8067,0.7338,0.28,0.0299,0.6883,2.5387,0.5217,0.6551,0.7861,0.325,0.1317,0.3814,2.2793,0.355,0.1028,0.1028,0.1028,0.6606,0.4526,0.65,0.1633,0.7363,2.6628,0.67,7.5836,0.4633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3236,83,85,10,18,595,326,0,13,0,13,0,13,28,31,0,13,12.4,13.1,0.5,1.0,32.3,16.3,0.0,2.1,0.0,2.1,0.0,2.1,1.5,1.8,0.0,2.1
35,New Mexico,NM,35027,Lincoln County,35027960603,Census Tract 9606.03; Lincoln County; New Mexico,5.041333814,2614,688,2476,274,946,223,739,520,57,98,203,152,183,138,102,132,775,245,451,242,433,222,0,18,0,52,438,881,85,75,554,209,79,107,8,19,0,13,28.3,18.4,4.9,7.9,21.5,15.2,9.3,6.3,3.9,5.0,29.6,11.0,17.3,6.7,16.6,9.1,0.0,1.9,0.0,2.1,16.8,33.4,3.4,3.0,22.4,8.4,8.4,11.1,0.8,2.1,0.0,0.5,0.4833,0.4476,0.4267,0.4163,0.195,1.9689,0.3183,0.8706,0.2803,0.5367,0.0,0.0,1.6876,0.1183,0.0083,0.0083,0.0083,0.6389,0.6339,0.8683,0.1517,0.0,2.2928,0.495,5.9576,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2913,143,120,0,13,246,210,0,13,0,13,0,13,192,220,0,13,15.1,12.2,0.0,1.5,9.4,7.2,0.0,1.5,0.0,1.5,0.0,1.5,7.3,7.9,0.0,1.5
35,New Mexico,NM,35027,Lincoln County,35027960800,Census Tract 9608; Lincoln County; New Mexico,10.88382155596,2480,484,2456,304,1395,300,690,294,0,13,627,250,282,179,504,267,590,227,452,192,555,234,84,67,41,64,1340,575,199,184,352,211,27,24,61,75,0,13,27.8,10.5,0.0,2.8,44.9,15.1,15.9,9.4,20.4,9.3,23.8,8.7,18.2,6.5,22.5,8.0,6.0,4.6,1.7,2.7,54.0,20.7,8.1,7.4,14.3,8.5,1.9,1.7,4.4,5.3,0.0,0.5,0.4717,0.0,0.945,0.6551,0.9117,2.9835,0.6733,0.7546,0.3217,0.815,0.4967,0.4677,2.8557,0.735,0.3267,0.3267,0.3267,0.7837,0.5275,0.445,0.5367,0.0,2.2929,0.4967,8.4588,0.615,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2925,272,150,282,221,923,324,23,35,112,167,0,13,0,13,0,13,19.5,10.1,11.4,8.8,37.2,10.2,0.9,1.4,4.5,6.6,0.0,1.6,0.0,1.6,0.0,1.6
35,New Mexico,NM,35028,Los Alamos County,35028000100,Census Tract 1; Los Alamos County; New Mexico,20.165302051228,3969,419,1572,153,1540,161,300,194,31,29,119,79,125,70,89,56,760,138,855,160,385,132,45,43,13,51,1095,554,52,66,318,119,0,18,24,30,0,13,7.6,4.8,1.6,1.5,7.7,5.1,4.4,2.5,2.3,1.4,19.1,3.4,21.5,3.4,9.7,3.3,2.9,2.8,0.3,1.4,27.6,13.7,3.3,4.2,20.2,6.8,0.0,1.2,1.6,2.0,0.0,0.3,0.0617,0.1148,0.0283,0.2023,0.08,0.4871,0.0133,0.5821,0.4842,0.1217,0.22,0.1891,1.5971,0.0983,0.0464,0.0464,0.0464,0.6306,0.6023,0.0,0.2633,0.0,1.4962,0.1833,3.6268,0.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207,78,49,0,13,753,255,123,71,26,32,0,13,193,99,0,13,5.1,3.3,0.0,1.0,19.0,5.4,3.1,1.8,0.7,0.8,0.0,1.0,4.9,2.6,0.0,1.0
35,New Mexico,NM,35028,Los Alamos County,35028000200,Census Tract 2; Los Alamos County; New Mexico,34.620264017118,5330,466,2229,177,2176,204,150,124,29,37,143,100,17,31,302,186,954,206,1260,198,477,160,109,65,0,76,1385,653,37,60,7,13,11,27,22,39,0,19,2.8,2.3,1.0,1.2,6.6,4.6,0.4,0.8,5.7,3.5,17.9,3.7,23.6,3.0,9.0,3.0,5.0,3.0,0.0,1.5,26.0,12.0,1.7,2.7,0.3,0.6,0.5,1.2,1.0,1.8,0.0,0.4,0.01,0.0799,0.0217,0.0265,0.3067,0.4448,0.01,0.5224,0.5937,0.085,0.4017,0.0,1.6028,0.1,0.0299,0.0299,0.0299,0.5691,0.2013,0.2583,0.185,0.0,1.2137,0.1067,3.2912,0.0183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3705,60,55,39,59,810,328,307,147,0,19,0,19,212,119,17,27,2.8,2.5,0.7,1.1,15.2,5.8,5.8,2.8,0.0,0.7,0.0,0.7,4.0,2.3,0.3,0.5
35,New Mexico,NM,35028,Los Alamos County,35028000400,Census Tract 4; Los Alamos County; New Mexico,31.068451487206,4330,326,2523,179,2385,200,642,286,80,64,391,154,146,81,250,139,658,147,525,151,449,167,111,59,76,72,1737,420,970,218,162,65,40,38,51,39,103,18,15.1,6.6,2.8,2.3,16.4,6.3,4.4,2.4,5.9,3.2,15.2,3.2,12.1,3.2,10.6,3.9,4.6,2.4,1.8,1.7,40.1,9.2,38.5,8.2,6.4,2.5,1.7,1.6,2.1,1.6,2.4,0.4,0.205,0.2413,0.245,0.2023,0.335,1.2286,0.095,0.3582,0.1128,0.15,0.3683,0.4842,1.4735,0.0567,0.1443,0.1443,0.1443,0.9634,0.4143,0.425,0.3133,0.8159,2.9319,0.7967,5.7783,0.1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,19664,214,112,125,96,871,217,551,182,107,73,0,13,68,61,15,22,9.0,4.5,2.9,2.2,20.1,4.6,12.7,4.1,2.5,1.6,0.0,0.9,1.6,1.4,0.3,0.5
35,New Mexico,NM,35028,Los Alamos County,35028000500,Census Tract 5; Los Alamos County; New Mexico,23.268735100744,5624,415,2307,163,2048,148,262,226,60,61,182,109,0,19,13,22,1051,193,1504,206,733,187,13,29,0,76,1469,632,0,26,0,19,29,39,0,19,0,19,4.7,4.0,2.2,2.2,8.9,5.3,0.0,1.0,0.2,0.4,18.7,3.3,26.7,2.7,13.0,3.4,0.6,1.4,0.0,1.5,26.1,11.1,0.0,1.1,0.0,1.7,1.4,1.9,0.0,1.9,0.0,0.3,0.0233,0.183,0.0433,0.0,0.0067,0.2563,0.0033,0.5622,0.7529,0.3067,0.075,0.0,1.6968,0.1217,0.0315,0.0315,0.0315,0.0,0.0,0.39,0.0,0.0,0.39,0.015,2.3746,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592,180,141,60,59,1091,256,48,42,38,61,0,19,232,134,0,19,8.8,6.7,1.1,1.0,19.4,4.5,0.9,0.7,0.7,1.1,0.0,0.7,4.1,2.4,0.0,0.7
35,New Mexico,NM,35029,Luna County,35029000100,Census Tract 1; Luna County; New Mexico,16.517567884844,5418,873,2661,357,2213,374,2269,1017,140,175,677,298,783,321,401,219,1316,292,1526,454,1037,253,100,102,429,297,3783,932,213,148,684,264,28,43,122,105,0,19,41.9,17.5,9.8,11.8,30.6,12.4,21.4,8.4,7.4,3.5,24.3,5.7,28.2,5.2,19.2,4.4,4.5,4.5,8.6,5.8,69.8,13.0,8.0,5.5,25.7,9.4,1.3,1.9,5.5,4.6,0.0,0.4,0.7583,0.7554,0.7017,0.7944,0.4517,3.4615,0.805,0.7629,0.8308,0.6833,0.355,0.874,3.506,0.9533,0.6153,0.6153,0.6153,0.7804,0.6755,0.3767,0.6,0.0,2.4326,0.5633,10.0154,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6253,571,261,53,65,3569,778,131,128,0,19,0,19,30,59,0,19,25.8,9.9,1.0,1.2,65.9,6.5,2.4,2.3,0.0,0.7,0.0,0.7,0.6,1.1,0.0,0.7
35,New Mexico,NM,35029,Luna County,35029000200,Census Tract 2; Luna County; New Mexico,7.187165563462,4019,683,1722,186,1428,221,1726,637,49,60,366,123,415,164,345,153,598,161,1200,372,829,225,194,90,353,183,3127,745,11,23,680,168,0,18,102,63,0,13,42.9,14.1,2.9,3.5,25.6,7.6,16.6,6.8,8.6,3.7,14.9,4.1,29.9,5.7,20.6,6.0,13.6,5.9,9.8,4.8,77.8,13.0,0.6,1.3,39.5,7.8,0.0,1.3,7.1,4.3,0.0,0.3,0.775,0.2562,0.5467,0.6716,0.5417,2.7912,0.61,0.3367,0.8773,0.7433,0.8983,0.8988,3.7544,0.9783,0.7148,0.7148,0.7148,0.4875,0.8519,0.0,0.6967,0.0,2.0361,0.3783,9.2965,0.7483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3531,277,95,38,66,3080,603,0,13,0,13,0,13,9,16,0,13,19.4,6.3,0.9,1.6,76.6,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2,0.4,0.0,1.0
35,New Mexico,NM,35029,Luna County,35029000300,Census Tract 3; Luna County; New Mexico,0.886739613892,2724,536,981,123,777,150,928,368,70,53,211,91,268,98,123,119,530,132,760,228,571,191,95,62,184,89,2092,585,92,57,51,51,0,18,65,49,70,6,34.9,11.9,7.1,5.2,27.2,10.5,17.9,5.7,4.6,4.5,19.5,4.6,27.9,5.5,21.5,6.7,12.3,7.6,7.5,3.3,76.8,15.3,9.4,5.7,5.2,5.2,0.0,2.3,8.4,5.9,2.6,0.6,0.615,0.6489,0.595,0.7081,0.2417,2.8087,0.615,0.6036,0.8242,0.785,0.8633,0.8491,3.9252,0.9917,0.6965,0.6965,0.6965,0.8037,0.3993,0.0,0.7467,0.8275,2.7772,0.7283,10.2076,0.8767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5307,109,60,16,17,1979,440,39,49,10,23,0,13,48,83,0,13,14.0,7.0,0.6,0.6,72.7,7.7,1.4,1.8,0.4,0.8,0.0,1.5,1.8,3.0,0.0,1.5
35,New Mexico,NM,35029,Luna County,35029000401,Census Tract 4.01; Luna County; New Mexico,316.276592687002,3135,594,1486,227,1100,221,1441,446,86,77,237,139,706,271,330,125,829,226,910,274,862,309,70,58,600,238,2178,657,20,28,750,181,12,24,26,43,4,3,46.8,11.5,8.7,6.9,21.5,11.9,34.7,11.6,10.5,4.2,26.4,7.5,29.0,5.1,27.5,9.1,6.4,5.1,20.5,7.2,69.5,16.3,1.3,1.9,50.5,11.9,1.1,2.2,2.4,3.8,0.1,0.1,0.8467,0.7171,0.4267,0.9552,0.63,3.5757,0.8467,0.8226,0.8607,0.93,0.5333,0.9768,4.1234,0.995,0.6136,0.6136,0.6136,0.5341,0.9201,0.3517,0.345,0.4312,2.5821,0.6367,10.8948,0.9517,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,0,0,1,4,2550,317,174,186,116,1906,554,0,13,0,13,0,13,86,98,0,13,28.8,13.1,5.9,3.8,60.8,9.0,0.0,1.3,0.0,1.3,0.0,1.3,2.7,3.2,0.0,1.3
35,New Mexico,NM,35029,Luna County,35029000402,Census Tract 4.02; Luna County; New Mexico,731.146280889104,2402,670,1251,248,798,221,920,321,20,19,126,78,426,161,105,99,405,121,630,291,385,152,19,26,215,107,1853,702,0,18,672,134,44,37,22,26,0,13,38.4,8.0,1.9,2.1,15.8,8.7,29.3,12.8,4.4,4.5,16.9,7.0,26.2,7.8,16.0,8.2,2.4,3.2,9.4,3.8,77.1,19.8,0.0,1.4,53.7,12.3,5.5,4.4,2.8,3.2,0.0,0.5,0.7,0.1464,0.2283,0.9071,0.2317,2.2135,0.4067,0.461,0.738,0.5033,0.1867,0.8872,2.7762,0.6767,0.6998,0.6998,0.6998,0.0,0.9318,0.7717,0.3983,0.0,2.1018,0.4167,7.7913,0.495,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1334,173,86,6,12,1785,640,0,13,0,13,12,25,50,71,0,13,21.7,11.6,0.2,0.5,74.3,10.6,0.0,1.6,0.0,1.6,0.5,1.1,2.1,3.0,0.0,1.6
35,New Mexico,NM,35029,Luna County,35029000500,Census Tract 5; Luna County; New Mexico,1891.042108383976,4704,748,1981,229,1527,209,2258,499,146,110,425,136,876,428,654,292,840,182,1165,235,1213,321,148,54,438,273,2835,817,124,96,706,209,95,73,234,132,38,7,48.0,7.4,8.2,6.2,27.8,8.1,26.5,10.1,13.9,5.2,17.9,3.9,24.8,4.0,25.8,6.2,9.6,3.3,9.9,5.9,60.3,14.5,6.2,4.8,35.6,9.9,6.2,4.7,15.3,8.1,0.8,0.1,0.865,0.6922,0.6183,0.8723,0.77,3.8178,0.92,0.5224,0.6617,0.905,0.7417,0.9055,3.7363,0.975,0.4295,0.4295,0.4295,0.7354,0.8037,0.8,0.9133,0.6633,3.9157,0.985,11.8993,0.9883,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,3,3172,375,153,36,49,2699,722,0,13,0,13,0,13,100,99,0,13,24.6,9.0,0.8,1.1,57.4,8.5,0.0,0.8,0.0,0.8,0.0,0.8,2.1,2.1,0.0,0.8
35,New Mexico,NM,35029,Luna County,35029000600,Census Tract 6; Luna County; New Mexico,2.120778362886,2991,546,1432,299,1108,301,1249,341,110,100,325,159,939,258,231,115,696,259,594,220,772,281,64,65,628,235,2701,565,134,123,237,79,20,23,156,109,300,38,46.2,8.6,11.1,8.4,29.3,11.9,46.8,9.3,8.4,3.7,23.3,7.5,19.9,6.0,28.2,7.9,5.8,5.7,23.3,7.5,90.3,9.2,9.4,8.4,16.6,6.7,1.8,2.0,14.1,9.3,10.0,2.2,0.835,0.8186,0.6633,0.9934,0.52,3.8303,0.925,0.7396,0.393,0.9383,0.4717,0.9818,3.5244,0.955,0.8574,0.8574,0.8574,0.8037,0.5641,0.435,0.895,0.9502,3.648,0.9683,11.8601,0.9867,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,1,4,3607,275,112,6,17,2454,513,134,139,87,101,0,13,20,23,0,13,24.8,10.1,0.2,0.6,82.0,5.7,4.5,4.5,2.9,3.3,0.0,1.3,0.7,0.8,0.0,1.3
35,New Mexico,NM,35031,McKinley County,35031940301,Census Tract 9403.01; McKinley County; New Mexico,1.756906571638,2348,540,558,84,486,86,975,390,203,132,70,45,364,190,803,498,344,121,568,187,302,125,8,17,35,58,2348,540,0,18,128,57,66,43,96,44,0,13,41.5,13.6,20.9,10.8,14.4,8.9,27.1,11.2,34.2,17.7,14.7,5.0,24.2,5.1,12.9,5.5,1.6,3.5,1.5,2.5,100.0,0.0,0.0,3.2,22.9,10.9,13.6,8.5,19.8,9.1,0.0,0.6,0.7533,0.9817,0.1833,0.8789,0.9917,3.7889,0.9117,0.3217,0.6169,0.3,0.1317,0.4411,1.8114,0.1617,0.9867,0.9867,0.9867,0.0,0.6473,0.945,0.9667,0.0,2.559,0.6233,9.146,0.7167,0,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,1,0,2,5,1231,286,96,0,13,34,51,0,13,2314,539,0,13,0,13,0,13,58.8,14.1,0.0,1.7,1.4,2.2,0.0,1.7,98.6,2.2,0.0,1.7,0.0,1.7,0.0,1.7
35,New Mexico,NM,35031,McKinley County,35031940302,Census Tract 9403.02; McKinley County; New Mexico,11.062217282346,4441,683,1192,110,1021,117,2358,561,153,107,174,67,620,177,1095,395,451,147,1204,290,832,195,107,59,184,101,4420,683,8,19,249,89,163,78,298,91,23,4,53.4,9.6,10.0,5.9,17.0,6.3,21.7,5.7,24.8,7.3,10.2,3.0,27.1,3.9,18.8,5.1,10.5,5.7,4.4,2.3,99.5,1.5,0.7,1.6,20.9,6.8,16.0,7.4,29.2,7.4,0.5,0.0,0.9217,0.7704,0.2667,0.796,0.9583,3.7131,0.88,0.1426,0.7678,0.67,0.7967,0.7363,3.1134,0.8617,0.9784,0.9784,0.9784,0.4958,0.609,0.965,0.9917,0.597,3.6585,0.97,11.4634,0.975,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,1,0,2,5,1748,540,133,0,13,98,50,6,11,4316,667,0,13,0,13,0,13,52.9,10.2,0.0,0.9,2.2,1.0,0.1,0.2,97.2,1.2,0.0,0.9,0.0,0.9,0.0,0.9
35,New Mexico,NM,35031,McKinley County,35031940500,Census Tract 9405; McKinley County; New Mexico,491.267768162502,1345,159,367,31,307,31,692,167,59,33,96,40,93,46,298,107,75,38,412,80,209,64,65,33,6,51,1305,160,0,18,52,23,15,18,38,24,38,10,52.2,11.0,11.1,5.1,31.3,12.6,12.6,5.7,22.4,7.6,5.6,2.6,30.6,4.4,15.7,4.3,21.2,10.5,0.5,4.0,97.0,3.2,0.0,4.9,14.2,6.3,4.9,5.8,12.4,7.6,2.8,0.7,0.9117,0.8186,0.7233,0.5456,0.9417,3.9409,0.9483,0.0348,0.8905,0.4883,0.985,0.2371,2.6357,0.57,0.942,0.942,0.942,0.0,0.5191,0.7367,0.865,0.8358,2.9566,0.81,10.4752,0.9133,1,0,0,0,1,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4,2448,134,42,0,13,74,67,35,47,1196,181,0,13,0,13,0,13,43.6,12.9,0.0,2.9,5.5,4.9,2.6,3.5,88.9,7.2,0.0,2.9,0.0,2.9,0.0,2.9
35,New Mexico,NM,35031,McKinley County,35031943500,Census Tract 9435; McKinley County; New Mexico,668.39445603931,3685,524,1433,149,1165,161,1662,305,175,59,279,151,349,97,816,264,486,96,824,255,783,193,89,53,85,83,3551,529,0,18,208,81,136,59,77,39,88,9,46.9,5.3,12.7,3.9,23.9,12.5,13.6,3.7,22.2,6.6,13.2,3.1,22.4,5.3,21.3,5.7,7.6,4.4,2.4,2.3,96.4,4.3,0.0,1.3,14.5,5.6,11.7,4.8,6.6,3.2,2.4,0.4,0.8483,0.8869,0.5033,0.5804,0.9367,3.7556,0.8983,0.2537,0.524,0.77,0.6317,0.5738,2.7532,0.6617,0.937,0.937,0.937,0.0,0.5324,0.9183,0.67,0.8159,2.9366,0.8,10.3824,0.9033,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,5116,723,167,0,13,77,46,14,22,3336,521,3,4,121,132,0,13,62.1,7.9,0.0,1.1,2.1,1.3,0.4,0.6,90.5,4.1,0.1,0.1,3.3,3.5,0.0,1.1
35,New Mexico,NM,35031,McKinley County,35031943601,Census Tract 9436.01; McKinley County; New Mexico,134.048754143844,3432,335,1075,79,863,82,2283,259,138,60,151,62,482,81,616,129,304,78,1078,216,415,78,153,44,86,59,3432,335,4,14,209,50,237,54,94,42,0,13,66.6,3.8,12.3,4.8,17.5,7.0,24.8,3.7,17.9,3.6,8.9,2.4,31.4,4.4,12.1,2.5,17.7,4.8,2.7,1.8,100.0,0.0,0.4,1.3,19.4,4.5,27.5,5.7,10.9,4.6,0.0,0.4,0.9833,0.8719,0.28,0.8507,0.8667,3.8526,0.9317,0.1095,0.9055,0.2417,0.9667,0.6053,2.8287,0.72,0.9867,0.9867,0.9867,0.4609,0.6007,0.9967,0.835,0.0,2.8933,0.7817,10.5613,0.9233,1,0,0,0,0,1,0,1,0,1,0,2,1,1,0,0,1,0,0,1,5,2035,575,60,6,8,182,158,0,13,3218,315,0,13,26,27,0,13,66.6,5.8,0.2,0.2,5.3,4.4,0.0,1.2,93.8,4.5,0.0,1.2,0.8,0.8,0.0,1.2
35,New Mexico,NM,35031,McKinley County,35031943602,Census Tract 9436.02; McKinley County; New Mexico,208.487138654064,2553,274,1105,86,823,88,1323,213,102,35,61,33,414,86,465,121,369,82,477,96,399,85,48,19,55,52,2338,300,0,18,183,44,106,29,89,30,0,13,51.8,6.2,11.5,3.9,7.4,3.9,23.2,4.7,19.3,4.6,14.5,3.0,18.7,3.5,16.6,3.1,5.8,2.2,2.2,2.1,91.6,6.4,0.0,1.6,16.6,3.8,12.9,3.2,10.8,3.7,0.0,0.5,0.905,0.8386,0.0267,0.8209,0.8933,3.4845,0.8167,0.3101,0.3483,0.5367,0.4717,0.5456,2.2124,0.3117,0.8706,0.8706,0.8706,0.0,0.5641,0.9317,0.8317,0.0,2.3275,0.5133,8.895,0.69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2189,408,65,0,13,54,62,0,13,2217,275,6,10,61,51,0,13,49.6,7.6,0.0,1.6,2.1,2.4,0.0,1.6,86.8,5.9,0.2,0.4,2.4,1.9,0.0,1.6
35,New Mexico,NM,35031,McKinley County,35031943701,Census Tract 9437.01; McKinley County; New Mexico,198.868100377154,2168,302,841,70,645,71,1227,228,70,30,79,39,308,94,435,125,256,61,600,204,273,54,46,31,34,52,2139,303,0,18,224,60,133,64,49,22,44,8,56.6,7.0,10.3,4.1,12.2,5.9,21.9,5.6,20.1,5.8,11.8,3.1,27.7,6.3,12.6,2.6,7.2,4.7,1.7,2.6,98.7,2.5,0.0,2.1,26.6,6.6,20.6,9.7,7.6,3.4,2.0,0.2,0.94,0.782,0.115,0.801,0.9033,3.5413,0.8333,0.1924,0.8126,0.2733,0.5983,0.4677,2.3443,0.4,0.9552,0.9552,0.9552,0.0,0.6922,0.9883,0.7133,0.7844,3.1782,0.885,10.019,0.845,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,4,1209,494,77,2,3,67,81,2,4,2047,297,0,13,21,30,0,13,76.6,6.1,0.1,0.2,3.1,3.7,0.1,0.2,94.4,3.8,0.0,1.8,1.0,1.4,0.0,1.8
35,New Mexico,NM,35031,McKinley County,35031943702,Census Tract 9437.02; McKinley County; New Mexico,405.844797582464,1945,223,765,55,579,57,1061,204,82,49,48,24,317,66,405,89,290,53,435,86,397,87,41,18,50,54,1931,227,0,18,134,23,98,31,39,16,56,10,54.7,8.4,12.5,6.2,8.3,4.1,24.1,4.1,20.8,4.6,14.9,2.6,22.4,2.9,20.4,4.4,7.1,3.0,2.7,2.9,99.3,2.6,0.0,2.4,17.5,3.0,16.9,5.1,6.7,2.7,2.9,0.4,0.9283,0.8819,0.035,0.8391,0.9167,3.601,0.85,0.3367,0.524,0.7333,0.59,0.6053,2.7893,0.6833,0.9701,0.9701,0.9701,0.0,0.5824,0.9733,0.6783,0.8375,3.0715,0.8533,10.4319,0.9083,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,4,859,367,43,21,38,39,38,0,13,1866,219,0,13,5,4,0,13,63.4,7.1,1.1,1.9,2.0,1.9,0.0,2.0,95.9,1.0,0.0,2.0,0.3,0.2,0.0,2.0
