ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
42,Pennsylvania,PA,42001,Adams County,42001030101,Census Tract 301.01; Adams County; Pennsylvania,21.149361763036,2658,14,1173,95,1061,90,174,85,36,26,233,94,181,69,206,127,521,108,560,88,292,70,24,26,47,61,341,153,0,15,43,26,8,17,6,9,0,11,6.6,3.2,2.4,1.8,22.0,8.7,9.1,3.5,7.8,4.8,19.6,4.1,21.1,3.3,11.0,2.7,2.3,2.4,1.9,2.4,12.8,5.8,0.0,1.3,3.7,2.2,0.8,1.6,0.6,0.8,0.0,0.4,0.1345,0.1959,0.4794,0.6445,0.7932,2.2475,0.4281,0.5333,0.5752,0.2866,0.2456,0.7568,2.3975,0.4715,0.4392,0.4392,0.4392,0.0,0.7248,0.515,0.0438,0.0,1.2836,0.1374,6.3678,0.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,68,29,2,4,207,104,8,10,0,11,0,11,113,86,11,15,6.4,2.7,0.1,0.2,7.8,3.9,0.3,0.4,0.0,1.1,0.0,1.1,4.3,3.2,0.4,0.6
42,Pennsylvania,PA,42055,Franklin County,42055011600,Census Tract 116; Franklin County; Pennsylvania,97.997177580158,6125,98,2303,209,2039,192,424,284,108,88,337,139,512,205,545,226,936,162,1542,400,752,172,0,22,41,85,601,331,33,55,246,121,96,85,37,34,0,16,7.0,4.7,3.3,2.7,16.5,6.6,12.1,4.7,8.9,3.7,15.3,2.6,25.2,6.5,12.3,2.8,0.0,1.1,0.7,1.5,9.8,5.4,1.4,2.4,10.7,5.4,4.7,4.1,1.8,1.6,0.0,0.3,0.1463,0.3217,0.2347,0.7843,0.8376,2.3246,0.454,0.2986,0.8236,0.3712,0.0,0.5441,2.0375,0.2579,0.3525,0.3525,0.3525,0.3684,0.875,0.9224,0.1391,0.0,2.3049,0.5418,7.0195,0.4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3869,228,102,51,50,134,141,106,106,0,16,0,16,309,251,1,2,11.2,5.0,0.8,0.8,2.2,2.3,1.7,1.7,0.0,0.5,0.0,0.5,5.0,4.1,0.0,0.1
42,Pennsylvania,PA,42055,Franklin County,42055011701,Census Tract 117.01; Franklin County; Pennsylvania,20.92242722372,4429,502,1728,214,1682,216,483,236,12,18,204,117,190,133,182,107,809,242,1075,195,656,243,176,98,0,44,408,672,0,15,70,70,0,15,25,30,0,11,10.9,5.2,0.5,0.8,12.1,6.8,6.0,4.2,4.1,2.3,18.3,5.5,24.3,3.1,14.8,5.3,10.4,5.7,0.0,1.1,9.2,15.1,0.0,0.9,4.1,4.1,0.0,0.9,1.5,1.7,0.0,0.2,0.2905,0.0235,0.0782,0.4241,0.4764,1.2927,0.1559,0.4641,0.7873,0.5492,0.8388,0.0,2.6394,0.6232,0.3311,0.3311,0.3311,0.0,0.7339,0.0,0.115,0.0,0.8489,0.0579,5.1121,0.1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457,132,70,52,59,131,157,47,62,0,11,0,11,143,115,35,58,7.8,4.3,1.2,1.3,3.0,3.4,1.1,1.4,0.0,0.7,0.0,0.7,3.2,2.5,0.8,1.3
42,Pennsylvania,PA,42055,Franklin County,42055011702,Census Tract 117.02; Franklin County; Pennsylvania,13.801122553316,4259,532,1713,182,1696,180,178,128,117,124,210,142,112,66,279,222,553,147,1033,244,548,201,128,128,27,57,506,736,0,15,29,33,0,15,0,11,0,11,4.2,3.0,4.9,5.1,12.4,8.3,3.7,2.2,6.6,5.2,13.0,3.7,24.3,3.9,12.9,4.4,7.5,7.5,0.7,1.4,11.9,17.2,0.0,0.9,1.7,1.9,0.0,0.9,0.0,1.8,0.0,0.3,0.0611,0.5306,0.0856,0.2289,0.7175,1.6237,0.2365,0.196,0.7873,0.4112,0.7244,0.5441,2.663,0.6379,0.4169,0.4169,0.4169,0.0,0.6442,0.0,0.0,0.0,0.6442,0.0356,5.3478,0.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3756,166,128,288,223,47,75,0,11,0,11,0,11,171,136,0,11,9.8,7.5,6.8,5.2,1.1,1.8,0.0,0.7,0.0,0.7,0.0,0.7,4.0,3.0,0.0,0.7
42,Pennsylvania,PA,42055,Franklin County,42055011800,Census Tract 118; Franklin County; Pennsylvania,1.587521307626,4235,29,1830,172,1698,155,688,286,34,28,342,118,92,71,75,75,782,163,1037,193,622,140,79,49,1,42,430,199,66,64,53,32,31,36,110,60,12,3,16.2,6.8,1.6,1.3,20.1,6.7,3.1,2.4,1.8,1.8,18.5,3.8,24.5,4.6,14.7,3.3,4.7,2.9,0.0,1.1,10.2,4.7,3.6,3.5,2.9,1.8,1.8,2.1,6.5,3.5,0.3,0.1,0.4833,0.1014,0.4053,0.1841,0.1639,1.338,0.1668,0.4749,0.7964,0.5427,0.5279,0.0,2.3419,0.4376,0.3668,0.3668,0.3668,0.5019,0.6986,0.7138,0.5018,0.4905,2.9066,0.7921,6.9533,0.3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7896,219,84,112,100,17,28,64,77,0,11,0,11,236,141,1,5,12.9,4.7,2.6,2.4,0.4,0.7,1.5,1.8,0.0,0.7,0.0,0.7,5.6,3.3,0.0,0.1
42,Pennsylvania,PA,42055,Franklin County,42055011900,Census Tract 119; Franklin County; Pennsylvania,35.366374471754,7102,710,2859,333,2754,297,615,373,57,49,372,163,644,298,739,483,1384,353,1389,393,1187,326,68,91,0,64,717,967,0,22,163,115,103,78,182,123,7,3,8.7,5.2,1.5,1.3,13.5,5.7,12.4,5.6,10.4,6.7,19.5,5.2,19.6,4.3,16.7,4.3,2.5,3.3,0.0,1.0,10.1,13.6,0.0,0.8,5.7,4.2,3.7,2.8,6.6,4.4,0.1,0.0,0.2133,0.0937,0.1141,0.7928,0.8846,2.0985,0.3816,0.5274,0.4606,0.6728,0.27,0.0,1.9308,0.2082,0.3636,0.3636,0.3636,0.0,0.7786,0.8803,0.5071,0.3021,2.4681,0.6141,6.861,0.3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5701,371,145,326,275,74,92,62,72,0,16,0,16,179,127,76,127,13.5,5.5,4.6,3.8,1.0,1.3,0.9,1.0,0.0,0.4,0.0,0.4,2.5,1.8,1.1,1.8
42,Pennsylvania,PA,42055,Franklin County,42055012001,Census Tract 120.01; Franklin County; Pennsylvania,26.829582803558,3536,407,1365,173,1334,173,583,276,72,57,264,87,350,109,302,151,746,156,587,152,679,216,33,26,52,61,449,565,12,14,57,33,8,16,31,29,468,14,19.0,8.6,4.1,3.1,19.8,6.0,14.3,4.4,9.1,4.1,21.1,3.6,16.6,3.3,20.5,6.0,2.5,1.9,1.5,1.8,12.7,15.9,0.9,1.0,4.2,2.5,0.6,1.2,2.3,2.1,13.2,1.6,0.5814,0.433,0.3935,0.8388,0.8432,3.0899,0.7011,0.6238,0.2499,0.859,0.27,0.7099,2.7126,0.6615,0.4369,0.4369,0.4369,0.3276,0.7365,0.4615,0.1824,0.9429,2.6509,0.6935,8.8903,0.7232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2918,240,100,126,87,115,67,52,87,0,11,0,11,117,75,39,59,18.0,6.8,3.6,2.3,3.3,1.9,1.5,2.4,0.0,0.8,0.0,0.8,3.3,2.1,1.1,1.7
42,Pennsylvania,PA,42055,Franklin County,42055012002,Census Tract 120.02; Franklin County; Pennsylvania,18.936587648814,3351,405,1246,128,1192,125,565,279,120,134,241,108,497,245,1324,804,893,209,923,364,616,180,93,83,3,43,64,575,50,42,41,42,4,16,74,48,160,4,17.6,8.4,9.8,9.9,20.2,8.8,22.8,12.0,41.3,21.1,26.6,8.8,27.5,8.3,19.2,5.8,7.8,6.9,0.1,1.3,1.9,17.2,4.0,3.3,3.3,3.3,0.3,1.3,6.2,3.8,4.8,0.6,0.5282,0.8619,0.4088,0.9557,0.9988,3.7534,0.8614,0.8766,0.8945,0.8047,0.7374,0.2989,3.6121,0.9515,0.0249,0.0249,0.0249,0.5193,0.7113,0.3918,0.4841,0.872,2.9785,0.8176,10.3689,0.8753,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2649,371,145,16,21,6,8,0,11,0,11,0,11,42,36,0,11,31.1,13.0,0.5,0.6,0.2,0.2,0.0,0.9,0.0,0.9,0.0,0.9,1.3,1.1,0.0,0.9
42,Pennsylvania,PA,42055,Franklin County,42055012100,Census Tract 121; Franklin County; Pennsylvania,14.312863688524,4051,523,1750,156,1623,166,546,266,109,81,303,103,277,89,574,210,695,131,940,275,385,97,59,53,31,61,424,642,0,15,187,75,0,15,58,61,0,11,13.5,6.3,5.0,3.6,18.7,6.1,9.4,3.0,14.2,5.3,17.2,3.7,23.2,4.8,9.5,2.6,3.7,3.2,0.8,1.6,10.5,15.8,0.0,0.9,10.7,4.3,0.0,0.9,3.6,3.7,0.0,0.3,0.3848,0.5429,0.3406,0.6615,0.9501,2.8799,0.6334,0.3988,0.7255,0.1903,0.4141,0.5775,2.3062,0.4138,0.3762,0.3762,0.3762,0.0,0.875,0.0,0.2968,0.0,1.1718,0.1156,6.7341,0.361,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999,202,71,48,46,280,240,0,11,5,7,0,11,91,129,0,11,12.4,4.3,1.2,1.1,6.9,5.3,0.0,0.7,0.1,0.2,0.0,0.7,2.2,3.1,0.0,0.7
42,Pennsylvania,PA,42055,Franklin County,42055012200,Census Tract 122; Franklin County; Pennsylvania,0.93779735627,3590,560,1598,155,1484,157,609,276,115,79,473,152,137,87,312,124,506,110,923,397,432,149,94,60,9,45,179,792,42,33,0,11,0,15,69,40,0,11,17.0,7.2,6.1,4.0,31.9,9.7,5.7,3.5,8.7,3.7,14.1,3.7,25.7,7.7,12.0,4.5,6.4,4.0,0.3,1.3,5.0,22.0,2.6,2.0,0.0,1.9,0.0,1.0,4.6,2.6,0.0,0.3,0.5079,0.6531,0.7715,0.3995,0.8302,3.1622,0.7226,0.2376,0.8438,0.348,0.6547,0.3815,2.4656,0.5156,0.1594,0.1594,0.1594,0.4463,0.0,0.0,0.3715,0.0,0.8178,0.0529,6.605,0.3407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687,74,42,11,15,60,55,10,19,0,11,0,11,76,61,22,27,5.0,2.8,0.3,0.4,1.7,1.5,0.3,0.5,0.0,0.8,0.0,0.8,2.1,1.8,0.6,0.7
42,Pennsylvania,PA,42055,Franklin County,42055012300,Census Tract 123; Franklin County; Pennsylvania,1.069072422372,4573,637,2010,249,1942,254,1688,638,58,58,812,257,314,180,168,96,648,138,1379,418,802,272,276,148,0,44,1180,886,102,69,22,22,46,51,239,140,3,2,36.9,13.0,2.8,2.8,41.8,12.1,10.6,6.1,3.7,2.1,14.2,3.7,30.2,6.2,17.5,5.7,14.2,7.4,0.0,1.0,25.8,19.0,5.0,3.4,1.1,1.1,2.4,2.6,12.3,6.9,0.1,0.0,0.866,0.2456,0.9085,0.7201,0.4194,3.1596,0.722,0.2435,0.9481,0.7154,0.9076,0.0,2.8146,0.7097,0.6795,0.6795,0.6795,0.5634,0.6007,0.7779,0.7085,0.3021,2.9526,0.8091,9.6063,0.807,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,3,4062,254,159,372,485,546,488,0,11,0,11,0,11,249,290,13,24,13.1,7.8,8.1,10.6,11.9,10.1,0.0,0.7,0.0,0.7,0.0,0.7,5.4,6.4,0.3,0.5
42,Pennsylvania,PA,42055,Franklin County,42055012400,Census Tract 124; Franklin County; Pennsylvania,1.423653827296,2846,526,1133,164,1085,166,588,352,13,23,293,135,212,126,75,57,443,157,831,281,377,157,163,98,30,66,503,767,79,69,0,11,54,76,56,58,30,5,20.8,11.8,0.8,1.5,27.0,11.7,11.6,6.8,2.6,2.0,15.6,6.0,29.2,6.4,13.2,4.6,15.0,8.7,1.1,2.3,17.7,26.8,7.0,6.0,0.0,2.6,5.0,7.0,5.2,5.2,1.1,0.3,0.6354,0.0414,0.66,0.7635,0.2699,2.3702,0.466,0.3141,0.935,0.4332,0.9176,0.6414,3.2413,0.8791,0.5459,0.5459,0.5459,0.6319,0.0,0.9291,0.4118,0.685,2.6578,0.6976,8.8152,0.7108,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,3,6110,108,75,166,89,135,118,0,11,0,11,0,11,182,150,20,30,10.0,6.7,5.8,3.3,4.7,4.1,0.0,1.0,0.0,1.0,0.0,1.0,6.4,5.3,0.7,1.1
42,Pennsylvania,PA,42055,Franklin County,42055012501,Census Tract 125.01; Franklin County; Pennsylvania,18.564667947478,7244,715,2993,250,2743,251,1240,789,75,63,373,155,597,283,535,335,1707,342,1359,418,1207,275,65,68,95,126,1393,905,0,22,70,67,21,35,87,64,0,16,17.1,10.8,2.2,1.8,13.6,5.5,11.3,5.0,7.4,4.3,23.6,4.9,18.8,4.6,16.7,3.7,2.3,2.5,1.4,1.8,19.2,12.3,0.0,0.7,2.3,2.2,0.8,1.3,3.2,2.3,0.0,0.2,0.5123,0.1689,0.1176,0.7494,0.7703,2.3185,0.4507,0.7712,0.4017,0.6728,0.2456,0.6929,2.7842,0.6959,0.5769,0.5769,0.5769,0.0,0.6745,0.515,0.2632,0.0,1.4527,0.1868,7.1323,0.4266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4579,315,127,302,194,928,670,24,37,0,16,0,16,139,109,0,16,11.5,4.6,4.2,2.7,12.8,8.6,0.3,0.5,0.0,0.4,0.0,0.4,1.9,1.5,0.0,0.4
42,Pennsylvania,PA,42055,Franklin County,42055012502,Census Tract 125.02; Franklin County; Pennsylvania,6.196612388218,3624,535,1837,216,1649,237,281,128,36,33,432,190,300,206,327,186,728,171,865,255,488,144,26,29,0,44,321,741,57,73,240,123,2,14,58,48,0,11,7.8,3.4,2.0,1.8,26.2,10.9,11.7,7.8,9.0,4.8,20.1,5.3,23.9,4.7,13.5,3.6,1.6,1.7,0.0,1.3,8.9,20.4,3.1,4.0,13.1,6.4,0.1,0.8,3.5,2.8,0.0,0.3,0.1798,0.1486,0.6306,0.7682,0.8402,2.5674,0.5305,0.5667,0.7656,0.4564,0.1653,0.0,1.954,0.2179,0.3197,0.3197,0.3197,0.4754,0.9086,0.3744,0.2888,0.0,2.0472,0.4141,6.8883,0.3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1909,139,66,35,62,46,49,0,11,2,4,0,11,238,165,0,11,8.4,4.1,1.0,1.7,1.3,1.3,0.0,0.8,0.1,0.1,0.0,0.8,6.6,4.5,0.0,0.8
42,Pennsylvania,PA,42057,Fulton County,42057960100,Census Tract 9601; Fulton County; Pennsylvania,75.539437761252,4822,260,2434,106,2142,123,1038,213,118,59,412,76,477,94,277,140,1135,104,934,104,960,129,137,50,3,42,411,377,110,48,326,55,25,17,210,62,18,12,21.7,4.3,5.1,2.5,19.2,3.4,13.5,2.7,5.8,2.9,23.5,2.1,19.4,1.6,20.0,2.9,6.4,2.3,0.1,0.9,8.5,7.8,4.6,2.0,13.4,2.3,1.2,0.8,9.8,2.9,0.4,0.2,0.6572,0.5576,0.3674,0.8224,0.6511,3.0557,0.692,0.7677,0.4436,0.8423,0.6547,0.2989,3.0072,0.7979,0.3062,0.3062,0.3062,0.5475,0.9121,0.6097,0.6403,0.5403,3.2499,0.8932,9.619,0.8088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7475,456,79,145,39,99,40,0,11,0,11,0,11,97,35,70,66,21.3,3.6,3.0,0.8,2.1,0.8,0.0,0.6,0.0,0.6,0.0,0.6,2.0,0.7,1.5,1.4
42,Pennsylvania,PA,42057,Fulton County,42057960200,Census Tract 9602; Fulton County; Pennsylvania,206.387128717758,4939,176,2582,94,2134,87,915,151,76,28,361,68,327,51,222,65,1092,85,924,77,894,106,94,44,7,42,170,241,0,15,410,75,19,13,120,41,22,4,18.6,3.0,3.1,1.2,16.9,3.1,9.1,1.4,4.5,1.3,22.1,1.7,18.7,1.3,18.1,2.0,4.4,2.1,0.1,0.9,3.4,4.9,0.0,0.6,15.9,2.8,0.9,0.6,5.6,1.8,0.4,0.1,0.5684,0.2905,0.2524,0.6445,0.5236,2.2794,0.439,0.69,0.3909,0.748,0.4938,0.2989,2.6216,0.6121,0.0876,0.0876,0.0876,0.0,0.9427,0.5394,0.4429,0.5403,2.4653,0.6129,7.4539,0.4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2481,374,71,17,12,44,17,0,11,2,5,0,11,102,47,5,6,17.5,3.2,0.3,0.2,0.9,0.3,0.0,0.6,0.0,0.1,0.0,0.6,2.1,0.9,0.1,0.1
42,Pennsylvania,PA,42057,Fulton County,42057960300,Census Tract 9603; Fulton County; Pennsylvania,155.624605720488,4784,220,2103,73,1850,78,682,144,70,31,310,68,317,53,282,91,950,104,1010,96,757,94,67,31,0,44,267,311,0,15,312,63,25,20,15,11,1,4,14.3,2.9,2.9,1.3,16.8,3.6,9.2,1.6,5.9,1.8,19.9,2.1,21.1,1.6,15.8,1.9,3.6,1.7,0.0,1.0,5.6,6.5,0.0,0.7,14.8,2.8,1.4,1.1,0.8,0.6,0.0,0.1,0.4139,0.2635,0.2471,0.6509,0.6584,2.2338,0.4254,0.5532,0.5752,0.62,0.3997,0.0,2.1481,0.3132,0.1834,0.1834,0.1834,0.0,0.9303,0.6462,0.0615,0.0,1.638,0.2424,6.2033,0.2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2652,330,55,35,36,54,36,31,17,0,11,0,11,75,25,72,47,17.8,3.0,0.7,0.8,1.1,0.7,0.6,0.4,0.0,0.6,0.0,0.6,1.6,0.5,1.5,1.0
42,Pennsylvania,PA,42059,Greene County,42059970101,Census Tract 9701.01; Greene County; Pennsylvania,13.170052347886,955,250,501,123,420,114,62,64,0,11,13,22,119,138,16,28,220,130,70,75,170,99,0,15,0,44,2,353,0,15,42,51,0,15,0,11,32,7,6.6,6.6,0.0,6.0,3.1,5.2,14.5,15.4,1.7,3.1,23.0,12.7,7.3,7.0,18.2,9.9,0.0,3.6,0.0,4.8,0.2,37.0,0.0,3.0,8.4,9.6,0.0,3.6,0.0,6.9,3.4,1.2,0.1345,0.0,0.0032,0.8441,0.1504,1.1322,0.1189,0.741,0.0378,0.7536,0.0,0.0,1.5324,0.0912,0.0015,0.0015,0.0015,0.0,0.8362,0.0,0.0,0.8304,1.6666,0.2547,4.3327,0.0577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,36,45,0,11,0,11,0,11,0,11,0,11,2,4,0,11,8.6,10.0,0.0,3.1,0.0,3.1,0.0,3.1,0.0,3.1,0.0,3.1,0.2,0.5,0.0,3.1
42,Pennsylvania,PA,42059,Greene County,42059970102,Census Tract 9701.02; Greene County; Pennsylvania,25.234746021338,5875,260,2704,187,2456,162,1602,446,71,71,716,250,285,175,495,257,1175,223,1267,198,1330,311,165,102,28,71,144,371,26,34,503,198,3,16,167,139,21,4,27.3,7.5,3.0,2.9,29.2,10.0,6.7,4.0,8.4,4.4,20.0,3.7,21.6,3.0,22.7,5.1,6.8,4.1,0.5,1.3,2.5,6.3,1.0,1.3,18.6,6.8,0.1,0.7,6.8,5.5,0.4,0.1,0.762,0.277,0.715,0.4812,0.8182,3.0534,0.6908,0.5582,0.613,0.914,0.6829,0.4779,3.246,0.8806,0.0439,0.0439,0.0439,0.3375,0.9644,0.3744,0.5159,0.5403,2.7325,0.7259,9.0758,0.7476,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,4449,493,190,2,5,39,41,0,16,0,16,0,16,103,66,0,16,20.1,7.2,0.0,0.1,0.7,0.7,0.0,0.5,0.0,0.5,0.0,0.5,1.8,1.1,0.0,0.5
42,Pennsylvania,PA,42059,Greene County,42059970200,Census Tract 9702; Greene County; Pennsylvania,22.524386429534,3039,276,1470,139,1310,142,413,153,112,58,195,59,166,58,84,41,660,104,586,106,587,119,52,35,0,44,106,390,0,15,279,89,15,23,16,14,0,11,13.6,4.9,7.5,3.7,14.9,4.2,7.5,2.6,2.8,1.4,21.7,3.5,19.3,2.5,19.4,3.9,4.0,2.6,0.0,1.5,3.5,12.8,0.0,1.0,19.0,5.5,1.1,1.8,1.2,1.1,0.0,0.4,0.3881,0.7509,0.1665,0.5407,0.2952,2.1414,0.3963,0.6648,0.4325,0.8147,0.4471,0.0,2.3591,0.4485,0.092,0.092,0.092,0.0,0.9685,0.5882,0.0894,0.0,1.6461,0.2462,6.2386,0.2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2484,226,88,59,70,9,19,4,6,0,11,0,11,34,21,0,11,17.3,6.1,1.9,2.3,0.3,0.6,0.1,0.2,0.0,1.0,0.0,1.0,1.1,0.7,0.0,1.0
42,Pennsylvania,PA,42059,Greene County,42059970300,Census Tract 9703; Greene County; Pennsylvania,87.63601110464,3804,296,1879,135,1604,145,748,186,79,49,279,92,220,69,196,79,856,126,702,146,726,148,72,40,0,44,119,427,0,15,382,77,17,22,90,62,34,4,19.7,4.7,4.9,2.9,17.4,5.5,7.7,2.4,5.2,2.0,22.5,3.5,18.5,3.1,19.1,3.5,4.5,2.5,0.0,1.2,3.1,11.2,0.0,0.8,20.3,4.2,1.1,1.4,5.6,3.7,0.9,0.1,0.6046,0.5306,0.2741,0.5569,0.5959,2.5621,0.5293,0.714,0.3768,0.8003,0.5044,0.0,2.3955,0.4703,0.073,0.073,0.073,0.0,0.9756,0.5882,0.4429,0.6636,2.6703,0.7041,7.7009,0.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1574,259,69,12,15,15,19,2,4,0,11,0,11,49,28,41,55,16.1,3.9,0.3,0.4,0.4,0.5,0.1,0.1,0.0,0.8,0.0,0.8,1.3,0.8,1.1,1.4
42,Pennsylvania,PA,42059,Greene County,42059970400,Census Tract 9704; Greene County; Pennsylvania,217.226640822096,3746,314,2069,132,1586,123,579,89,144,53,229,86,359,76,167,61,609,83,904,169,567,87,67,40,0,44,183,420,0,15,418,67,24,17,65,18,3,3,15.5,2.0,9.1,3.2,14.4,5.3,14.2,3.0,4.5,1.6,16.3,2.6,24.1,3.1,15.1,2.3,4.2,2.5,0.0,1.2,4.9,11.2,0.0,0.7,20.2,3.1,1.5,1.1,4.1,1.2,0.1,0.1,0.4556,0.8373,0.1459,0.8362,0.5236,2.7986,0.6075,0.3539,0.7779,0.5742,0.4715,0.0,2.1775,0.3312,0.1541,0.1541,0.1541,0.0,0.975,0.6641,0.3338,0.3021,2.275,0.5247,7.4052,0.4793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4026,238,47,9,12,26,21,0,11,0,11,0,11,141,103,7,8,15.0,3.0,0.2,0.3,0.7,0.6,0.0,0.8,0.0,0.8,0.0,0.8,3.8,2.6,0.2,0.2
42,Pennsylvania,PA,42059,Greene County,42059970501,Census Tract 9705.01; Greene County; Pennsylvania,14.032052090026,4278,274,1007,120,961,112,393,255,21,24,188,74,667,146,58,69,897,103,558,168,396,102,42,41,27,48,1460,358,84,64,42,39,0,15,82,55,2123,44,17.8,11.3,2.3,2.7,19.6,7.4,18.6,3.9,2.6,3.0,21.0,2.7,13.0,3.4,18.0,4.9,4.4,4.2,0.6,1.1,34.1,8.1,8.4,6.3,4.2,3.8,0.0,1.6,8.5,5.5,49.6,3.3,0.5353,0.1798,0.3859,0.9165,0.2699,2.2874,0.441,0.6173,0.1093,0.7436,0.4938,0.5101,2.4741,0.5224,0.7521,0.7521,0.7521,0.6716,0.7365,0.0,0.5965,0.9859,2.9905,0.8209,8.5041,0.6673,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7571,123,66,724,160,228,70,0,11,0,11,0,11,500,271,8,12,12.8,6.3,16.9,3.8,5.3,1.6,0.0,0.7,0.0,0.7,0.0,0.7,11.7,5.9,0.2,0.3
